text	label
assol katerina igorivna gumenyuk ukrainian   born july 4 1994 in kiev ukraine  is a popular child singer from donetsk ukraine she released her first album in 2002 at seven years of age	Artist
numerische mathematik is a peer reviewed mathematics journal on numerical analysis it was established in 1959 and is published by springer science business media the journal is indexed by mathematical reviews and zentralblatt math its 2009 mcq was 1 06 and its 2010 impact factor was 1 388	WrittenWork
the g iza river is a river of colombia it drains into the pacific ocean via the mira river	NaturalPlace
the northrop a 17 a development of the northrop gamma 2f was a two seat single engine monoplane attack bomber built in 1935 by the northrop corporation for the u s army air corps	MeanOfTransportation
aleksandar simi  serbian cyrillic: pronounced al ksa ndar s mit born january 22 1973 in belgrade serbia  is a serbian composer he is the composer of portrait of marshal zhukov commemorating 50 years of victory over fascism and he composed the anthem for belgrade 's 2009 university games	Artist
saurauia striata is a species of plant in the actinidiaceae family it is endemic to ecuador its natural habitat is subtropical or tropical moist montane forests it is threatened by habitat loss	Plant
roland khoury  arabic:   1930 1988  was a syrian painter	Artist
cheondeungsan is a mountain of jeollabuk do western south korea it has an elevation of 707 metres	NaturalPlace
the opat river is a tributary of the c r i oara river in romania	NaturalPlace
personal:susan hahn is a poet playwright and novelist she was born susan firestone in chicago illinois and attended highland park high school and northwestern university  b a and m a  she was employed for many years by triquarterly literary magazine the last 14 of which until 2009 as the editor	Artist
omoea is a genus of flowering plants from the orchid family orchidaceae	Plant
hem o is a 2000 turkish film directed and written by mer u ur	Film
customer lobby is a web based client to proactively invite end customers for reviews verify their authenticity before publishing and correspond with consumers to manage negative reviews customer lobby is among the customer reviews companies that conduct call based reviews as a component of its service	Company
aleksandra smiljani  cyrillic: born 12 june 1970 in belgrade  was the minister of telecommunications and information technologies in the government of serbia between 2007 and 2008 succeeded by jasna mati	OfficeHolder
scotorythra epixantha is a moth of the geometridae family it is endemic to oahu	Animal
such a gorgeous kid like me  french: une belle fille comme moi  also known as a gorgeous bird like me is a 1972 french film directed by fran ois truffaut starring bernadette lafont it is based on henry farrell 's 1967 novel of the same name	Film
venture cup is a type of a scandinavian business plan competition in which entrepreneurs with unique business ideas compete for investment capital run by non profit organizations in denmark finland norway and sweden venture cup competitions are the largest business plan competitions in the world	Company
dark corners is a 2006 horror thriller film directed by ray gower and starring thora birch	Film
uss lst 544 was a united states navy lst 542 class tank landing ship in commission from 1944 to 1946	MeanOfTransportation
the wild center is a natural history center in tupper lake new york near the center of new york state 's adirondack park	Building
maryellen o'shaughnessy is a democratic politician from columbus ohio she was the unsuccessful party nominee for ohio 's 12th congressional district in 2000 and for ohio secretary of state in 2010	OfficeHolder
mar a chac n  born mar a fernanda chac n romo july 10 1991  is a mexican actress and singer who gained fame after appearing in c digo f a m a she was born in baja california	Artist
carbon recycling international inc  cri  is an icelandic renewable methanol company its emissions to liquid process uses carbon dioxide and water and electricity to create methanol fuel	Company
alex milne is a canadian comic book artist best known for his work on various transformers comic books	Artist
spurwink congregational church is a historic church on spurwink avenue in cape elizabeth maine it was built in 1802 and added to the national register of historic places in 1970	Building
flassavatnet is a lake in the municipality of gjesdal in rogaland county norway next to the town lg rd	NaturalPlace
belinda kimberly lindy layton  born 7 december 1970  is an english singer she was a founding member of and vocalist for beats international she has released a number of solo albums and singles and worked with other musicians more recently including hardknox and dub pistols	Artist
kerim tekin  april 18 1975 june 27 1998  was a turkish pop singer and musician	Artist
french forum is a peer reviewed academic journal it covers research about french and francophone literature and film it is published by the university of nebraska press the editors in chief are gerald prince and lydie moudileno	WrittenWork
thomas munce house is a historic building in washington pennsylvania it is designated as a historic residential landmark farmstead by the washington county history landmarks foundation	Building
green hills software is a privately owned company that builds operating systems and development tools for embedded systems the company was founded in 1982 by dan o'dowd and carl rosenberg headquarters are in santa barbara california	Company
the ice princess is a crime novel by the swedish author camilla l ckberg it was originally published in 2003 in swedish entitled isprinsessan	WrittenWork
bulbophyllum tengchongense is a species of orchid in the genus bulbophyllum	Plant
kai lung unrolls his mat is a fantasy novel by ernest bramah it was first published in 1928 and has been reprinted a number of times since most notably as the sixty fourth volume of the celebrated ballantine adult fantasy series in february 1974	WrittenWork
talent is a comic book series written by christopher golden and tom sniegoski drawn by paul azaceta published by boom ! studios	WrittenWork
the mo se river is located in the laurentides wildlife reserve in upper batiscanie in the administrative area of the capitale nationale about 80 kilometres  50 mi  northwest of quebec city mo se river is part of unorganized territory of lac croche in regional county municipality  rcm  of jacques cartier	NaturalPlace
the glodu river is a tributary of the azuga river in romania	NaturalPlace
usns leroy grumman  t ao 195  is a henry j kaiser class fleet replenishment oiler of the united states navy	MeanOfTransportation
michael chetwynd mike slamer is a british guitarist	Artist
anna aero  airline network news and analysis  is a weekly e journal and website devoted to global airline airport network planning issues its analyses have been quoted in mainstream media as well as a financial report presentation from ryanair	WrittenWork
l'agnese va a morire  internationally released as and agnes chose to die  is a 1976 italian drama film directed by giuliano montaldo it is based on a novel of the same name by renata vigan which won the viareggio prize in 1949	Film
rollinia deliciosa is a species of flowering plant in the custard apple family annonaceae that is native to tropical south america it is cultivated for its edible fruits commonly known as biriba throughout the world 's tropics and subtropics	Plant
hukwe ubi zawose  b dodoma tanganyika 1938 or 1940 d bagamoyo tanzania december 30 2003  was a prominent tanzanian musician he was a member of the gogo ethnic group and played the ilimba a large lamellophone similar to the mbira as well as several other traditional instruments	Artist
cota is a genus belonging to the family asteraceae in the tribe anthemideae	Plant
the merchant of venice is a 1916 british silent drama film directed by walter west and starring matheson lang hutin britton ernest caselli it is an adaptation of william shakespeare 's play the merchant of venice	Film
st john 's lutheran church is a historic lutheran church at 4527 second street in port hope michigan it was built in 1899 and added to the national register in 1987	Building
the d57 class was a class of 4 8 2 steam locomotives built by clyde engineering for the new south wales government railways in australia the tenders were built by mort 's dock	MeanOfTransportation
st vincent medical center  svmc  is a hospital in los angeles california	Building
kim cascone  december 21 1955  is an american composer of electronic music who is known for his releases in the ambient industrial and electro acoustic genre on his own record company silent records	Artist
the devil horse  1932  is a mascot movie serial starring harry carey and noah beery sr	Film
parsonsia capsularis is a climbing plant endemic to new zealand the common names for the plant are new zealand jasmine or small flowered jasmine and in m ori it has several names including: akakaikiore akakiore kaik kaik k kaiwhiria t toroene and t torowene	Plant
isoentomon is a genus of proturans in the family eosentomidae	Animal
the colchic nase  chondrostoma colchicum  is a species of freshwater fish in the cyprinidae family its distribution is south of the caucasus and it is reported from russia armenia azerbaijan georgia and turkey	Animal
g bor v g  born january 10 1984  is a hungarian economist and politician member of the national assembly  mp  from politics can be different  lmp  national list since 2010	OfficeHolder
sophora tetraptera is commonly known as k whai or large leaved k whai that grows naturally only in the central east of the north island in new zealand s tetraptera has larger more widely spaced leaves than the seven other species of k whai	Plant
the skyrider stingray is a german ultralight trike designed and produced by skyrider flugschule the aircraft is supplied as a complete ready to fly aircraft	MeanOfTransportation
vlattener bach is a river of north rhine westphalia germany	NaturalPlace
grave mistake is a detective novel by ngaio marsh it is the thirtieth novel to feature roderick alleyn and was first published in 1978 the plot concerns the murder of an elderly widow in a nursing home and involves a rare and famous postage stamp	WrittenWork
deflation  2001  is a micro budget short film written and directed by roger ashton griffiths it stars del synnott features keira knightley who also worked as part of the crew and sharman macdonald her mother who co edited	Film
china overseas land and investment limited  sehk: 688   traditional chinese: simplified chinese:  china overseas or coli in short form and the subsidiary of china state construction engineering corporation was incorporated in hong kong in june 1979	Company
aristolochia cucurbitifolia is a species of plant in the aristolochiaceae family it is endemic to taiwan	Plant
mpanjaka betschi is a moth of the family of erebidae that is found in central madagascar it has a wingspan of 34 mm and the length of the frontwings is 16 mm	Animal
the badu building is located in the city of llano county of llano in the u s state of texas it was added to the national register of historic places listings in llano county texas in 1980 and designated a recorded texas historic landmark in 1981	Building
xenocypris is a genus of cyprinid fish found in eastern asia there are currently six species in this genus	Animal
uss shark  ss 314  a balao class submarine was the sixth ship of the united states navy to be named for the shark a large marine predator	MeanOfTransportation
pearl and savages is a 1921 documentary from filmmaker frank hurley about the people of papua new guinea and torres strait	Film
aztec is a historical fiction novel by gary jennings	WrittenWork
robert michael maitland stewart baron stewart of fulham ch pc  6 november 1906 13 march 1990  was a british labour politician and fabian socialist who served twice as foreign secretary in the first cabinet of harold wilson	OfficeHolder
black wind is an adventure novel by clive cussler and dirk cussler this book centers on a relatively new character to the book series dirk pitt jr	WrittenWork
bulbophyllum rhynchoglossum is a species of orchid in the genus bulbophyllum	Plant
stylurus townesi is a species of dragonfly in family gomphidae it is endemic in the united states its natural habitat is rivers	Animal
netphe is a river of north rhine westphalia germany	NaturalPlace
assignment in tomorrow is an anthology of science fiction stories edited by frederik pohl originally published in hardcover by hanover house in 1954 with jacket art by richard powers it was reprinted in paperback by lancer books in 1972	WrittenWork
the r ul alb is a tributary of the b rzava river in romania	NaturalPlace
mirisch films was a british motion picture and television production company subsidiary of mirisch productions originally founded in 1962 it was best known for producing the pink panther series of films  which feature peter sellers as inspector clouseau  and various depatie freleng animated cartoons before shutting down in 1982	Company
stratos  greek: translit to mikro psari  is a 2014 greek drama film directed by yannis economides the film had its premiere in the competition section of the 64th berlin international film festival	Film
the asa river is a tributary of the bistra m rului river in romania	NaturalPlace
heather leigh west is a new york city based american recording artist best known for her work in house music	Artist
erik hampe faustman  3 july 1919 26 august 1961  was a swedish actor and film director he appeared in 23 films between 1940 and 1961 he also directed 20 films between 1943 and 1955 married to actress gunn w llgren 1941 1949	Artist
sp s class l 3 locomotives	MeanOfTransportation
the huffington post  sometimes abbreviated huff post or huffpo  is an american online news aggregator and blog founded by arianna huffington kenneth lerer andrew breitbart and jonah peretti featuring columnists	Company
the shoshone range is a mountain range in lander county nevada the northeast end of the range extends into eureka county at shoshone point on the humboldt river	NaturalPlace
john l carey was a member of the general assembly of maryland in 1843 and a newspaper editor in maryland in the years leading up to the american civil war he was much preoccupied with the vexed question of slavery about which he wrote a number of letters and books	Artist
the grif eos is an italian high wing single place hang glider designed and produced by grif italia of castel sant'elia the aircraft is named for eos the greek goddess of the dawn	MeanOfTransportation
the contemporary art museum st louis is an art museum for contemporary art located in st louis in the u s state of missouri	Building
colpothrinax wrightii the palma barrigona is a species of flowering plant in the arecaceae palm family it is found only in endemic to cuba	Plant
portledge manor is an english manor house in the parish of alwington southwest of bideford devon it and the land surrounding it belonged to the coffin family a noble family of norman origin for almost 1000 years	Building
mount rodica  1966 m  is a peak in the julian alps in slovenia it is accessible from vogel ski resort above ukanc in the municipality of bohinj	NaturalPlace
hotel transylvania is a 2012 american 3d computer animated fantasy comedy film produced by sony pictures animation it was directed by genndy tartakovsky the creator of samurai jack dexter 's laboratory and sym bionic titan and produced by michelle murdocca	Film
aartsenia arctica is a species of sea snail a marine gastropod mollusk in the family pyramidellidae the pyrams and their allies the species is one of the two species within the aartsenia genus with the exception of the other related species being aartsenia candida	Animal
the north american rotorwerks pitbull ultralight is an american autogyro designed and produced by north american rotorwerks of tukwila washington when it was available the aircraft was supplied as a kit for amateur construction but by 2013 production had been suspended	MeanOfTransportation
paradmete breidensis is a species of sea snail a marine gastropod mollusk in the family volutomitridae	Animal
roby duke  december 6 1956 december 26 2007  was a contemporary christian musician and songwriter from greenwood mississippi he was noted for his blues inflected vocal style and rhythmic thumping acoustic guitar playing	Artist
nectandra apiculata is a species of plant in the lauraceae family it is endemic to bolivia	Plant
gust l stemmler  december 10 1899 november 1986  is a former democratic member of the pennsylvania house of representatives	OfficeHolder
ourika is an 1823 novel by claire de duras originally published anonymously	WrittenWork
the bc pension corporation is one of canada 's largest pension benefit administrators it serves the boards of trustees for the largest public sector pension plans in british columbia and represents over 300000 active and retired plan members and about 800 plan employers	Company
journey to jupiter is a juvenile science fiction novel the eighth in hugh walters' chris godfrey of u n e x a series it was published in the uk by faber in 1965 and in the us by criterion books in 1966	WrittenWork
buddleja cardenasii is a species endemic only to the region of cochabamba in bolivia at an altitude of around 3000 m the species was first described and named by standley in 1935	Plant
sarit hadad  hebrew: hebrew pronunciation: sa it a dad   born on september 20 1978  is an acclaimed israeli singer in october 2009 the israeli music tv channel  channel 24  crowned hadad best female singer of the 2000s	Artist
the broadcasting press guild  bpg  is a british association of journalists dedicated to the topic of general media issues	Company
coleophora xanthoargentea is a moth of the coleophoridae family it is found in iran	Animal
taisho pharmaceutical co ltd  taish seiyaku kabushiki gaisha   tyo: 4535  is a japanese pharmaceutical company based in tokyo	Company
utopia records is an israeli independent record label that specializes in producing and releasing melodic psytrance music utopia records was established in 2003 by the israeli dj ido yaron most of the musicians signed in utopia records are from southern israel	Company
the fairmile h landing craft were british landing craft of the second world war	MeanOfTransportation
pomquet lake is a lake of antigonish county nova scotia canada	NaturalPlace
servet i f nun  the wealth of knowledge  was an avant garde journal that halit ziya  u akl gil  and the other writers of the new literature  ottoman turkish: edebiyat cedide  movement published to inform their readers about european particularly french cultural and intellectual movements	WrittenWork
ice blade  jiraishin lit earth lightning quake or land mine shiver  is manga series written and illustrated by tsutomu takahashi published in kodansha 's afternoon magazine from 1992 to 1999	WrittenWork
kleine freiheit  international title: a little bit of freedom  is a 2003 film by kurdish director y ksel yavuz about the friendship  and later relationship  between two teenage boys who are illegal immigrants in germany	Film
the devil river is a river of new zealand 's tasman region it starts between the devil range and the anatoki range and flows generally east through the kahurangi national park reaching the takaka river 13 kilometres south of the town of takaka	NaturalPlace
the colibi river is a tributary of the runcu river in romania	NaturalPlace
horsepen mountain is a mountain of the ridge and valley appalachians on the border of logan and mingo counties west virginia united states it is the highest point in mingo county the mingo lookout tower is located on the mountain	NaturalPlace
ourapteryx variolaria is a moth of the geometridae family it is found in taiwan	Animal
aphomomyrmex is a genus of ant in the subfamily formicinae containing the single species aphomomyrmex afer	Animal
david arnason  born 1940 gimli manitoba canada  is a canadian author and poet who lives in winnipeg manitoba with his partner mhari mackintosh	Artist
la naissance de l'amour is a 1993 drama film directed by philippe garrel garrel also wrote the screenplay together with his long time collaborators muriel cerf and marc cholodenko	Film
le scienze is an italian science magazine italian edition of scientific american	WrittenWork
patiria is a genus of starfish in the family asterinidae it contains the following species: patiria chilensis verrill 1870 patiria miniata verrill 1913 patiria pectinifera  muller troschel 1842 	Animal
the kapitelsberg in the harz mountains of germany is a hill 535 7 m above sea level near the village of tanne in the county of harz saxony anhalt	NaturalPlace
ray bradbury collected short stories is a collection of three short stories by ray bradbury it was published in 2001 as part of peterson publishing 's the great author series the stories originally appeared in the magazines the saturday evening post and new story	WrittenWork
bawyrym  kazakh russian:  is a 2008 kazakh film released in 2008	Film
hats off is a silent short film starring american comedy double act laurel and hardy the team appeared in a total of 107 films between 1921 and 1951	Film
oks recordings of north america is an experimental music label specializing in small releases of noise electronic improvised and musique concr te the label began in 2006 by co owners multimedia artist bill byrne and filmmaker jonah goldstein	Company
rivka galchen  born april 19 1976  is a canadian american writer her first novel atmospheric disturbances was published in 2008 has been translated into over 20 languages and was awarded the william saroyan international prize for writing	Artist
albizia obbiadensis is a species of legume in the fabaceae family it is found only in somalia	Plant
energy manufacturing co inc is an american manufacturing company based in monticello iowa established in 1944 the company produces a variety of hydraulic cylinders hydraulic pumps valves and power systems	Company
greater bridgeport transit  gbt  is a transit service serving the greater bridgeport region of the u s state of connecticut the gbta provides local bus service to the cities towns of bridgeport trumbull stratford fairfield and monroe	Company
mutah wassin shabazz beale  born october 11 1977  better known as napoleon is a former member of tupac shakur 's rap group outlawz beale has since converted to islam and is now a motivational speaker	Artist
fiftytwodegrees is an 86 metre tall  282 ft  high rise building in nijmegen netherlands it is from a special design its lower floors are built as an inclined tower while its upper sections are from conventional design fiftytwodegrees was completed in 2007	Building
the burge house is a house located in houston texas united states listed on the national register of historic places	Building
i giorni dell'abbandono is a film of 2005 by roberto faenza set in turin based on the novel by elena ferrante	Film
hahnenkamm  spessart  is a mountain of bavaria germany	NaturalPlace
sakalakala vallavan is a 1982 indian tamil language masala film directed by sp muthuraman starring kamal haasan and ambika the film was a blockbuster and completed 176 day run at the box office	Film
malmea is a genus of plant in family annonaceae it contains the following species  but this list may be incomplete  : malmea cuspidata diels	Plant
sophronia is a genus of moth in the family gelechiidae	Animal
snuff bottle connection  chinese:  is a 1977 hong kong martial arts film directed by dung gam woo and lau lap lap and starring hwang jang lee and john liu the film was released in the hong kong on 15 september 1977	Film
o crime do padre amaro  the crime of father amaro  is a novel by the 19th century portuguese writer jos maria de e a de queiroz it was first published in 1875 to great controversy	WrittenWork
the knights of pythias temple in louisville kentucky also known as chestnut street branch y m c a was built in 1914 it was designed by henry wolters it was listed on the national register of historic places in 1978	Building
lagerstroemia langkawiensis is a species of plant in the lythraceae family it is endemic to malaysia it is threatened by habitat loss	Plant
dromoceryx is a genus of beetles in the family carabidae containing the following species: dromoceryx dorsalis schmidt goebel 1846 dromoceryx flavocircumdayus mateu 1984 dromoceryx magnus mateu 1984	Animal
sesleria caerulea  blue moor grass  is a species of perennial grass in the poaceae family native to europe	Plant
fs ale 642 is a class of italian electric multiple unit trains built at the beginning of the 1990s for use on secondary lines and for commuter traffic currently all units of this group are assigned to emilia romagna and tuscany regional service divisions  dtr direzione trasporto regionale 	MeanOfTransportation
boarding house blues is a 1948 american race film directed by josh binney it was the penultimate feature film of all american news a company that made newsreels for black americans	Film
teri diver  september 6 1971 january 2 2001  was an american pornstar and director she died of an accidental drug overdose	Artist
knowledge and human interests  german: erkenntnis und interesse  is a 1968 book by the german philosopher j rgen habermas the work was first published in english translation in 1972 by heinemann educational books	WrittenWork
altagonum noctellum is a species of ground beetle in the subfamily carabinae it was described by darlington in 1952	Animal
you do n't have to die is a 1988 american short documentary film about a young boy 's successful battle against cancer directed by malcolm clarke and bill guttentag it won an academy award in 1989 for documentary short subject	Film
the banbury guardian is a local tabloid newspaper published in banbury oxfordshire it serves north oxfordshire southwest northamptonshire and southeast warwickshire its sister paper the banbury district review is a free weekly tabloid	WrittenWork
andria urushadze  georgian: born april 25 1968  is a georgian politician who served as the minister of health labour and social affairs of georgia from september 10 2010 to march 15 2012	OfficeHolder
senecio madagascariensis also known as madagascar ragwort is a species of the genus senecio and family asteraceae other common names include madagascar groundsel and fireweed it has made a place for itself on the noxious weeds list for hawaiiand the reject list for australia	Plant
notonykia is a genus of squid in the family onychoteuthidae the type species is notonykia africanae	Animal
gattu ramachandra rao is an indian politician and belongs to ysr congress party he is a member of legislative council in andhra pradesh	OfficeHolder
clavator is a genus of air breathing land snails terrestrial pulmonate gastropod mollusks in the gastropod in the family acavidae	Animal
yi ho woo  hangul:  was a south korean poet and journalist	Artist
john andrew davidson 2nd viscount davidson  22 december 1928 20 july 2012  was a british peer and conservative politician	OfficeHolder
tamas dobozy is a canadian writer and current teacher at laurier university he won the 2012 rogers writers' trust fiction prize worth ca 25000 for his book of short stories siege 13 which was also shortlisted for the 2012 governor general 's awards	Artist
lac de malsaucy is a lake in the territoire de belfort franche comt france the lake with a surface of is 0 64 km shared by three communes: evette salbert lachapelle sous chaux and sermamagny the rock festival eurock ennes is held each july on a peninsula on the lake	NaturalPlace
gartmore group limited is a british based investment management business it is listed on the london stock exchange	Company
sony wonder  founded as sony kids music  is a kids and family entertainment arm of sony pictures home entertainment	Company
marc s feinstein is a democratic member of the south dakota house of representatives representing district 14 since 2007	OfficeHolder
calabrese montenuovo is an ancient variety of red wine grape from italy it was discovered in a vineyard in campania and became famous when it was found to be one of the parents of sangiovese	Plant
sara sheridan  born 7 june 1968  is a scottish writer who works in a variety of genres though predominately in historical fiction she is the creator of the mirabelle bevan mysteries	Artist
yao chia wen a taiwanese politician is a former president of the examination yuan of the government of the republic of china  taiwan  he was the second chairperson of the democratic progressive party  dpp 	OfficeHolder
the daily of the university of washington usually referred to in seattle simply as the daily is the student newspaper of the university of washington in seattle usa	WrittenWork
the ski trip is a 2004 lgbt independent romantic comedy movie written and directed by openly gay entertainer maurice jamal it was released on dvd on july 11 2006	Film
zamia purpurea is a species of plant in the zamiaceae family it is endemic to mexico its natural habitat is subtropical or tropical moist lowland forests it is threatened by habitat loss	Plant
caf coffee day  abbreviated as ccd  is an indian caf chain owned by amalgamated bean coffee trading company	Company
the church of the covenant  a merger of central congregational church and first presbyterian church  is a boston massachusetts landmark built in 1865 1867 by the central congregational church and now affiliated with the presbyterian church  usa  and the united church of christ	Building
asthena ochrifasciaria is a moth in the geometridae family it is found in the russian far east korea and japan	Animal
the paraca river  paran  is a river of paran state in southern brazil	NaturalPlace
jonah koslen is an american singer songwriter and musician best known for his work with the michael stanley band and breathless in the 1970s and 1980s	Artist
miracle mart is a supermarket chain with locations in bismarck and minot north dakota the chain began with a single location in minot north dakota which had existed for some time before it was purchased by iowa businessman steve barlow in 1976	Company
jet time a s is a danish airline with its head office in kastrup t rnby municipality and with flight operations in copenhagen airport	Company
ciak is a popular italian language film magazine which has been published in italy since 1985 by arnoldo mondadori editore it is the most popular film magazine in italy	WrittenWork
b ddiger berg is a mountain of schwalm eder kreis hesse germany	NaturalPlace
john hastert is a democratic member of the wyoming senate representing the 13th district since 2007 he previously served in the wyoming house of representatives from 2004 through 2006 appointed to serve out the term of christopher boswell	OfficeHolder
senator shehu usman albishir was born on 15 june 1945 to the business family of alhaji albishir abdullahi and late hajiya fatima albishir he was married with seven surviving children three boys and four girls	OfficeHolder
john wesley snyder  june 21 1895 october 8 1985  was an american businessman he was secretary of the treasury in the truman administration	OfficeHolder
wallace cochrane simonsen was a brazilian banker and the first mayor of s o bernardo do campo one of the cities pertaining to the metropolitan region of s o paulo most specifically the abc region in his early professional life he worked as a broker in the coffee market	OfficeHolder
sabrina ouazani  born 6 december 1988 in saint denis  is a french actress of algerian descent she is best known for her performance as frida in games of love and chance	Artist
anthurium pellucidopunctatum is a species of plant in the araceae family it is endemic to ecuador its natural habitat is subtropical or tropical moist lowland forests it is threatened by habitat loss	Plant
too many detectives is a nero wolfe mystery novella by rex stout first published september 14 1956 in collier 's it first appeared in book form in the short story collection three for the chair published by the viking press in 1957	WrittenWork
de guia enterprises inc  g liner  is one of the oldest city bus companies in the philippines the company serves its routes along central metro manila areas  along with embc  and along edsa corridor under marikina auto line transport corporation  maltc 	Company
zephyranthes candida commonly known as the white rain lily is a species of rain lily native to south america including argentina uruguay paraguay and brazil	Plant
the serpent and the rainbow is a book written by ethnobotanist and researcher wade davis and published in 1985 he investigated haitian vodou and the process of making zombies he studied ethnobotanical poisons discovering their use in a reported case of a contemporary zombie clairvius narcisse	WrittenWork
leucaloa eugraphica is a moth of the arctiidae family it is known from south africa and lesotho the larvae feed on thunbergia alata heliotropium sp lonicera sempervirens tagetes erecta and acacia mearnsii	Animal
all the wrong places: adrift in the politics of the pacific rim is a 1988 collection of reports and reminiscences of his time as a journalist in asia by the english poet james fenton it was reissued with a new introduction by granta in 2005	WrittenWork
scott y nishimoto is an american politician and a democratic member of the hawaii house of representatives since january 2003 representing district 21	OfficeHolder
invisible children: rough cut is a 2006 american documentary film which depicts the human rights abuses by the lord 's resistance army in uganda	Film
orthocomotis grandisocia is a species of moth of the tortricidae family it is found in ecuador  carchi province sucumbios province 	Animal
s lrun j kupsd ttir l kke rasmussen  born 22 november 1968  is the wife of the former prime minister of denmark lars l kke rasmussen	OfficeHolder
g nther 's reed snake liopeltis frenatus is a species of snake distribution:india  assam arunachal pradesh  namdapha changlang district   myanmar  burma  laos vietnamchina  tibet yunnan 	Animal
cancilla planofilum is a species of sea snail a marine gastropod mollusk in the family mitridae the miters or miter snails	Animal
tawaif is a bollywood movie released in 1985 it was produced by r c kumar and directed by b r chopra	Film
bill faison is a former member of the north carolina general assembly representing the state 's 50th house district from 2005 to 2012 he is a member of the north carolina democratic party	OfficeHolder
das m dchen auf dem brett is an east german film it was released in 1967	Film
the george wyatt house is a historic house at 33 beacon street in somerville massachusetts near inman square the 2 5 story wood frame house was built c 1860 for george wyatt owner of one of somerville 's successful 19th century brickyards which was located just north of this property	Building
metrobus is a bus operator with routes in south and south east london and parts of surrey kent west and east sussex the company operates many routes under contract to transport for london formed through a management buyout in 1983 it was purchased by the go ahead group in 1999	Company
turbonilla crystallina is a species of sea snail a marine gastropod mollusk in the family pyramidellidae the pyrams and their allies	Animal
odontamblyopus lacepedii is a species of eel goby found in muddy bottomed coastal waters in china korea and japan this species excavates elaborate vertical burrows up to 90 centimetres  35 in  long in the sea bed this species can reach a length of 30 3 centimetres  11 9 in  sl	Animal
sobrato office tower is a 17 story class a office building at 488 almaden boulevard in san jose california it is the third tallest building in the city the building was completed in 2005 by the sobrato organization and remained unoccupied for five years	Building
the next internet millionaire is an online reality show hosted by joel comm and written and directed by eric holmlund billed as the world s first internet reality show and based on the popular nbc show the apprentice the program was broadcast entirely on the internet in 2007	Film
areca is a genus of about 50 species of palms in the family arecaceae found in humid tropical forests from china and india across the malay archipelago to the solomon islands the generic name areca is derived from a name used locally on the malabar coast of india	Plant
hotel princesa sofia  intercontinental princesa sofia barcelona hotel gran hotel princesa sofia  is a skyscraper and hotel in barcelona catalonia spain completed in 1975 has 22 floors and rises 79 meters lies near avinguda diagonal  diagonal avenue 	Building
kathleen ann ryg  born august 6 1952  was a democratic member of the illinois house of representatives representing the 59th district from 2003 until 2009	OfficeHolder
cristina is a 1946 argentine comedy drama film starring zully moreno	Film
the caxtons: a family picture is an 1849 victorian novel by edward bulwer lytton that was popular in its time the book was first serialized anonymously in blackwood 's magazine from april 1848 to october 1849 and first published in novel form  in three volumes  in britain in 1849	WrittenWork
john p burke is an american politician who served in the massachusetts senate from 1979 to 1991 at the time of his election he was the youngest senator to ever serve in a state senate	OfficeHolder
the edgewater public library is located at 48 hudson avenue in edgewater new jersey serving a population of 7677 the library in 2011 included a collection of 20402 volumes	Building
the niangua river na w is a 125 mile long  201 km  tributary of the osage river in the ozarks region of southern and central missouri in the united states via the osage and missouri rivers it is part of the watershed of the mississippi river	NaturalPlace
the cuba was a steamship owned by the pacific mail steamship company	MeanOfTransportation
the big fat kill is a five issue comic book limited series published by dark horse comics in november 1994 march 1995	WrittenWork
henry b harshaw was treasurer of wisconsin	OfficeHolder
maplemusic recordings is a canadian independent record label founded by grant dexter in 2002 and based in toronto ontario	Company
raphaella beatrice spence  born 1978 london england  is a photorealist painter based in todi she is represented by bernarducci meisel gallery in new york city her works consist of high resolution digital camera images combined with freehand cityscape paintings	Artist
death of a dude is a nero wolfe detective novel by rex stout published by the viking press in 1969	WrittenWork
st martin 's church is a grade ii listed church of england parish church in sherwood nottingham	Building
palacio piria is a building in centro montevideo uruguay located between plaza de cagancha and san jos street it houses the supreme court it is a national heritage site since 1975 and an example of the eclecticism style of architecture	Building
